meta_epoch,task_model_epoch_1_support_loss,task_model_epoch_1_support_loss_d,task_model_epoch_1_support_loss_s,task_model_epoch_1_task_learning_rate,task_model_epoch_2_support_loss,task_model_epoch_2_support_loss_d,task_model_epoch_2_support_loss_s,task_model_epoch_2_task_learning_rate,task_model_epoch_3_support_loss,task_model_epoch_3_support_loss_d,task_model_epoch_3_support_loss_s,task_model_epoch_3_task_learning_rate,task_model_epoch_4_support_loss,task_model_epoch_4_support_loss_d,task_model_epoch_4_support_loss_s,task_model_epoch_4_task_learning_rate,task_model_epoch_5_support_loss,task_model_epoch_5_support_loss_d,task_model_epoch_5_support_loss_s,task_model_epoch_5_task_learning_rate,meta_model_validation_f1_score_percent,meta_model_validation_loss,meta_model_validation_loss_d,meta_model_validation_loss_s
131,6.624898910522461,1.3802086114883423,5.244690418243408,0.001,6.623910903930664,1.3798872232437134,5.24402379989624,0.0009045084971874737,6.621349334716797,1.378068208694458,5.24328088760376,0.0006545084971874737,6.619572639465332,1.3763649463653564,5.243207931518555,0.00034549150281252633,6.618558883666992,1.375344157218933,5.2432146072387695,9.549150281252633e-05,3.994386752658885,6.624738693237305,1.3777132034301758,5.247025489807129
132,6.621814250946045,1.3777132034301758,5.244101047515869,0.001,6.621015548706055,1.3772711753845215,5.243744373321533,0.0009045084971874737,6.618934154510498,1.37558114528656,5.243352890014648,0.0006545084971874737,6.616644859313965,1.3738834857940674,5.242761135101318,0.00034549150281252633,6.615845680236816,1.3728355169296265,5.2430100440979,9.549150281252633e-05,3.613973922274632,6.622227191925049,1.3752018213272095,5.247025489807129
133,6.6194682121276855,1.3752018213272095,5.244266510009766,0.001,6.618422508239746,1.3749008178710938,5.243521690368652,0.0009045084971874737,6.616250514984131,1.3730930089950562,5.243157386779785,0.0006545084971874737,6.614874839782715,1.371450662612915,5.243423938751221,0.00034549150281252633,6.6135478019714355,1.3704322576522827,5.243115425109863,9.549150281252633e-05,3.234148138735428,6.61972713470459,1.372699499130249,5.24702787399292
134,6.6171674728393555,1.372699499130249,5.244467735290527,0.001,6.615586280822754,1.3723742961883545,5.24321174621582,0.0009045084971874737,6.613945484161377,1.3706607818603516,5.243284702301025,0.0006545084971874737,6.611889839172363,1.3690087795257568,5.242880821228027,0.00034549150281252633,6.610899925231934,1.3679397106170654,5.242959976196289,9.549150281252633e-05,2.748211175317017,6.617234706878662,1.3702054023742676,5.2470293045043945
135,6.61476993560791,1.3702054023742676,5.244564533233643,0.001,6.613576889038086,1.3698318004608154,5.24374532699585,0.0009045084971874737,6.611742973327637,1.3680224418640137,5.243720531463623,0.0006545084971874737,6.609349250793457,1.3664201498031616,5.242928981781006,0.00034549150281252633,6.608887195587158,1.3654040098190308,5.243483066558838,9.549150281252633e-05,2.7118726540811466,6.614750385284424,1.367721438407898,5.247028827667236
136,6.612339019775391,1.367721438407898,5.244617462158203,0.001,6.610903263092041,1.367426872253418,5.243476390838623,0.0009045084971874737,6.608736515045166,1.3656467199325562,5.24308967590332,0.0006545084971874737,6.607466697692871,1.3640657663345337,5.243401050567627,0.00034549150281252633,6.606492519378662,1.3630577325820923,5.243434906005859,9.549150281252633e-05,2.5872241827187765,6.612340450286865,1.3653141260147095,5.247026443481445
137,6.609888553619385,1.3653141260147095,5.244574546813965,0.001,6.608781337738037,1.3650320768356323,5.243749141693115,0.0009045084971874737,6.60699987411499,1.3633332252502441,5.243666648864746,0.0006545084971874737,6.604775905609131,1.3617695569992065,5.243006229400635,0.00034549150281252633,6.603998184204102,1.360751986503601,5.243246078491211,9.549150281252633e-05,2.2780245553774257,6.609889507293701,1.362861156463623,5.247028350830078
138,6.60693883895874,1.362861156463623,5.244077682495117,0.001,6.605592727661133,1.3626641035079956,5.242928504943848,0.0009045084971874737,6.603627681732178,1.3608698844909668,5.242757797241211,0.0006545084971874737,6.601617813110352,1.3593095541000366,5.242308139801025,0.00034549150281252633,6.600428581237793,1.3582905530929565,5.242137908935547,9.549150281252633e-05,2.0321446848159535,6.607492446899414,1.3604633808135986,5.2470293045043945
139,6.604762077331543,1.3604633808135986,5.244298458099365,0.001,6.603882789611816,1.3602315187454224,5.243651390075684,0.0009045084971874737,6.601799964904785,1.3585678339004517,5.243232250213623,0.0006545084971874737,6.599503040313721,1.3570380210876465,5.242465019226074,0.00034549150281252633,6.598771572113037,1.3560179471969604,5.242753505706787,9.549150281252633e-05,2.3473537564252176,6.6051201820373535,1.3580913543701172,5.247028827667236
140,6.602814197540283,1.3580913543701172,5.244722843170166,0.001,6.602056980133057,1.3581318855285645,5.243925094604492,0.0009045084971874737,6.599497318267822,1.356380581855774,5.243116855621338,0.0006545084971874737,6.597578048706055,1.3548988103866577,5.242679119110107,0.00034549150281252633,6.596587657928467,1.3539665937423706,5.242620944976807,9.549150281252633e-05,1.8016290560592045,6.6028876304626465,1.3558588027954102,5.247028827667236
141,6.600811958312988,1.3558588027954102,5.244953155517578,0.001,6.59965181350708,1.3556337356567383,5.244018077850342,0.0009045084971874737,6.597777366638184,1.3540529012680054,5.243724346160889,0.0006545084971874737,6.595672130584717,1.352461338043213,5.243210792541504,0.00034549150281252633,6.594484329223633,1.3514771461486816,5.243007183074951,9.549150281252633e-05,3.2762840006222325,6.600567817687988,1.3535388708114624,5.247028827667236
142,6.597721576690674,1.3535388708114624,5.244182586669922,0.001,6.599821090698242,1.3534613847732544,5.246359825134277,0.0009045084971874737,6.597757339477539,1.351885437965393,5.2458720207214355,0.0006545084971874737,6.5963592529296875,1.3503928184509277,5.24596643447876,0.00034549150281252633,6.595785140991211,1.349395990371704,5.246388912200928,9.549150281252633e-05,2.7579701062868667,6.598332405090332,1.3513039350509644,5.247028350830078
143,6.597411155700684,1.3513039350509644,5.24610710144043,0.001,6.595174312591553,1.3512204885482788,5.243953704833984,0.0009045084971874737,6.593042850494385,1.3497425317764282,5.243300437927246,0.0006545084971874737,6.590950012207031,1.3482062816619873,5.242743968963623,0.00034549150281252633,6.589856147766113,1.3472520112991333,5.2426042556762695,9.549150281252633e-05,4.129704328810744,6.596071243286133,1.3490428924560547,5.247028350830078
144,6.593103408813477,1.3490428924560547,5.244060516357422,0.001,6.592107772827148,1.3487778902053833,5.243330001831055,0.0009045084971874737,6.590410232543945,1.3471121788024902,5.243298053741455,0.0006545084971874737,6.588834285736084,1.3456639051437378,5.243170261383057,0.00034549150281252633,6.5875701904296875,1.3446718454360962,5.242898464202881,9.549150281252633e-05,2.719857461384765,6.593746185302734,1.3467185497283936,5.24702787399292
145,6.591178894042969,1.3467185497283936,5.244460582733154,0.001,6.590094566345215,1.3467894792556763,5.243305206298828,0.0009045084971874737,6.587965488433838,1.3450473546981812,5.242918014526367,0.0006545084971874737,6.586394786834717,1.3434909582138062,5.242903709411621,0.00034549150281252633,6.5851335525512695,1.3425103425979614,5.242623329162598,9.549150281252633e-05,4.012221771404289,6.591484546661377,1.3444567918777466,5.24702787399292
146,6.588900089263916,1.3444567918777466,5.244443416595459,0.001,6.588104724884033,1.3443869352340698,5.243717670440674,0.0009045084971874737,6.585864543914795,1.3428531885147095,5.243011474609375,0.0006545084971874737,6.584458827972412,1.3413633108139038,5.243095397949219,0.00034549150281252633,6.58302640914917,1.3403716087341309,5.242654800415039,9.549150281252633e-05,3.507581969040056,6.589290618896484,1.342262864112854,5.24702787399292
147,6.586063861846924,1.342262864112854,5.243801116943359,0.001,6.585577011108398,1.3422526121139526,5.243324279785156,0.0009045084971874737,6.58349084854126,1.3408395051956177,5.242651462554932,0.0006545084971874737,6.581577301025391,1.3392702341079712,5.242307186126709,0.00034549150281252633,6.580567359924316,1.3382947444915771,5.24227237701416,9.549150281252633e-05,3.896075951064436,6.587123870849609,1.3400944471359253,5.2470293045043945
148,6.584939479827881,1.3400944471359253,5.244844913482666,0.001,6.584259986877441,1.340036153793335,5.244223594665527,0.0009045084971874737,6.581734657287598,1.3383959531784058,5.243338584899902,0.0006545084971874737,6.579911231994629,1.3369512557983398,5.242959976196289,0.00034549150281252633,6.579052925109863,1.3359670639038086,5.243085861206055,9.549150281252633e-05,3.2279626730499498,6.58486795425415,1.3378411531448364,5.2470269203186035
149,6.582146644592285,1.3378411531448364,5.244305610656738,0.001,6.582057952880859,1.3378063440322876,5.244251728057861,0.0009045084971874737,6.57968807220459,1.3363076448440552,5.243380546569824,0.0006545084971874737,6.577988624572754,1.3348339796066284,5.243154525756836,0.00034549150281252633,6.576778888702393,1.3338814973831177,5.2428975105285645,9.549150281252633e-05,3.8565250496810832,6.582727909088135,1.3356995582580566,5.247028350830078
150,6.579783916473389,1.3356995582580566,5.244084358215332,0.001,6.5792012214660645,1.335717797279358,5.243483543395996,0.0009045084971874737,6.57711124420166,1.334207534790039,5.242903709411621,0.0006545084971874737,6.5754899978637695,1.3327628374099731,5.242727279663086,0.00034549150281252633,6.5746073722839355,1.331832766532898,5.242774486541748,9.549150281252633e-05,3.3574031752938818,6.580594539642334,1.3335667848587036,5.24702787399292
151,6.577981472015381,1.3335667848587036,5.244414806365967,0.001,6.5768280029296875,1.3335402011871338,5.243287563323975,0.0009045084971874737,6.575130939483643,1.3320918083190918,5.243039131164551,0.0006545084971874737,6.57338809967041,1.3306025266647339,5.242785453796387,0.00034549150281252633,6.572409629821777,1.3296704292297363,5.242739200592041,9.549150281252633e-05,3.089519424390444,6.578457355499268,1.3314307928085327,5.247026443481445
152,6.57627010345459,1.3314307928085327,5.244839191436768,0.001,6.577675819396973,1.331468939781189,5.246206760406494,0.0009045084971874737,6.575483798980713,1.3300634622573853,5.245420455932617,0.0006545084971874737,6.574453830718994,1.3286099433898926,5.245843887329102,0.00034549150281252633,6.573758602142334,1.327650547027588,5.246108055114746,9.549150281252633e-05,3.905624670563327,6.576356410980225,1.3293310403823853,5.247025489807129
153,6.573844909667969,1.3293310403823853,5.244513988494873,0.001,6.573275566101074,1.3292222023010254,5.244053363800049,0.0009045084971874737,6.571548938751221,1.327767252922058,5.243781566619873,0.0006545084971874737,6.569777965545654,1.326333999633789,5.243443965911865,0.00034549150281252633,6.568889617919922,1.3253836631774902,5.243505954742432,9.549150281252633e-05,3.8318150711279912,6.574178695678711,1.327151894569397,5.2470269203186035
154,6.571621894836426,1.327151894569397,5.244470119476318,0.001,6.570298194885254,1.3273011445999146,5.242997169494629,0.0009045084971874737,6.568543910980225,1.3258347511291504,5.242709159851074,0.0006545084971874737,6.567342758178711,1.3243666887283325,5.242976188659668,0.00034549150281252633,6.566201210021973,1.3234845399856567,5.2427167892456055,9.549150281252633e-05,3.891695620012429,6.572128772735596,1.3251028060913086,5.247025966644287
155,6.569873332977295,1.3251028060913086,5.244770526885986,0.001,6.569869518280029,1.3249508142471313,5.2449188232421875,0.0009045084971874737,6.567824363708496,1.3236953020095825,5.244129180908203,0.0006545084971874737,6.565928936004639,1.322262167930603,5.243666648864746,0.00034549150281252633,6.564658164978027,1.321388840675354,5.243269443511963,9.549150281252633e-05,3.7082139872355353,6.570075035095215,1.323047399520874,5.24702787399292
156,6.5673980712890625,1.323047399520874,5.244350910186768,0.001,6.5669121742248535,1.3232046365737915,5.243707656860352,0.0009045084971874737,6.565168380737305,1.321673035621643,5.243495464324951,0.0006545084971874737,6.563177585601807,1.3202663660049438,5.242911338806152,0.00034549150281252633,6.562066078186035,1.3193237781524658,5.242742538452148,9.549150281252633e-05,3.5836914744942328,6.5679779052734375,1.3209503889083862,5.247027397155762
157,6.5650177001953125,1.3209503889083862,5.244067192077637,0.001,6.564318656921387,1.321091890335083,5.243227005004883,0.0009045084971874737,6.562833786010742,1.3196885585784912,5.24314546585083,0.0006545084971874737,6.560685634613037,1.3182727098464966,5.24241304397583,0.00034549150281252633,6.560026168823242,1.317383050918579,5.242642879486084,9.549150281252633e-05,3.6503744256801673,6.565995216369629,1.3189679384231567,5.247027397155762
158,6.563541889190674,1.3189679384231567,5.244574069976807,0.001,6.562575817108154,1.3191944360733032,5.243381500244141,0.0009045084971874737,6.560871601104736,1.3177584409713745,5.243113040924072,0.0006545084971874737,6.559082508087158,1.316339373588562,5.242743015289307,0.00034549150281252633,6.557891368865967,1.315456509590149,5.242434978485107,9.549150281252633e-05,3.790621209761048,6.563995838165283,1.3169702291488647,5.247025489807129
159,6.561567306518555,1.3169702291488647,5.2445969581604,0.001,6.560555934906006,1.317038893699646,5.24351692199707,0.0009045084971874737,6.559410572052002,1.3157119750976562,5.243698596954346,0.0006545084971874737,6.557625770568848,1.3143097162246704,5.243316173553467,0.00034549150281252633,6.555941581726074,1.313414216041565,5.242527484893799,9.549150281252633e-05,3.805194062883305,6.56201171875,1.3149864673614502,5.247025012969971
160,6.55925178527832,1.3149864673614502,5.244265079498291,0.001,6.558649063110352,1.3151196241378784,5.243529319763184,0.0009045084971874737,6.556682586669922,1.3139383792877197,5.242744445800781,0.0006545084971874737,6.555259704589844,1.3124611377716064,5.242798328399658,0.00034549150281252633,6.554133415222168,1.311605453491211,5.242527961730957,9.549150281252633e-05,3.7161726563106767,6.560091018676758,1.3130671977996826,5.247024059295654
161,6.556968688964844,1.3130671977996826,5.24390172958374,0.001,6.556639671325684,1.3130775690078735,5.2435622215271,0.0009045084971874737,6.554631233215332,1.3118313550949097,5.242799758911133,0.0006545084971874737,6.553014755249023,1.310523271560669,5.242491245269775,0.00034549150281252633,6.5517191886901855,1.3096181154251099,5.242101192474365,9.549150281252633e-05,3.791252931277504,6.558125972747803,1.3111004829406738,5.247025489807129
162,6.555301666259766,1.3111004829406738,5.244201183319092,0.001,6.554913520812988,1.3113406896591187,5.24357271194458,0.0009045084971874737,6.5531816482543945,1.3099876642227173,5.243194103240967,0.0006545084971874737,6.551413536071777,1.308612585067749,5.242801189422607,0.00034549150281252633,6.5501508712768555,1.3077287673950195,5.242422103881836,9.549150281252633e-05,3.6764844406234114,6.556179046630859,1.3091537952423096,5.247025012969971
163,6.553200721740723,1.3091537952423096,5.244046688079834,0.001,6.552464008331299,1.3093985319137573,5.243065357208252,0.0009045084971874737,6.551138877868652,1.308058500289917,5.243080139160156,0.0006545084971874737,6.549258232116699,1.3067152500152588,5.2425432205200195,0.00034549150281252633,6.548418998718262,1.3058745861053467,5.242544174194336,9.549150281252633e-05,4.27725638940437,6.554257392883301,1.3072316646575928,5.247025966644287
164,6.5511322021484375,1.3072316646575928,5.243900775909424,0.001,6.550520896911621,1.3075741529464722,5.242946624755859,0.0009045084971874737,6.549032211303711,1.3062530755996704,5.24277925491333,0.0006545084971874737,6.547978401184082,1.3048865795135498,5.243092060089111,0.00034549150281252633,6.546604633331299,1.303995966911316,5.242608547210693,9.549150281252633e-05,3.9467565057158835,6.552379131317139,1.3053545951843262,5.2470245361328125
165,6.548912048339844,1.3053545951843262,5.243557453155518,0.001,6.548192024230957,1.3054405450820923,5.242751598358154,0.0009045084971874737,6.5467000007629395,1.304202914237976,5.242496967315674,0.0006545084971874737,6.545072078704834,1.302813172340393,5.2422590255737305,0.00034549150281252633,6.544190406799316,1.3019533157348633,5.242237091064453,9.549150281252633e-05,3.413033397556718,6.550429344177246,1.3034045696258545,5.2470245361328125
166,6.547641754150391,1.3034045696258545,5.244237422943115,0.001,6.546915531158447,1.3036819696426392,5.243233680725098,0.0009045084971874737,6.545248985290527,1.3024041652679443,5.242844581604004,0.0006545084971874737,6.543508529663086,1.3011809587478638,5.242327690124512,0.00034549150281252633,6.542367935180664,1.3003063201904297,5.242061614990234,9.549150281252633e-05,3.212060417121544,6.5486273765563965,1.3016027212142944,5.2470245361328125
167,6.54578971862793,1.3016027212142944,5.244186878204346,0.001,6.545251846313477,1.301889419555664,5.2433624267578125,0.0009045084971874737,6.543280601501465,1.300694465637207,5.242586135864258,0.0006545084971874737,6.541904926300049,1.299375057220459,5.24252986907959,0.00034549150281252633,6.541274547576904,1.2985291481018066,5.242745399475098,9.549150281252633e-05,3.4743467370932604,6.546802043914795,1.299775242805481,5.2470269203186035
168,6.543880462646484,1.299775242805481,5.244105339050293,0.001,6.542821884155273,1.2999646663665771,5.242857456207275,0.0009045084971874737,6.541563510894775,1.2988511323928833,5.242712497711182,0.0006545084971874737,6.540130138397217,1.2976268529891968,5.2425031661987305,0.00034549150281252633,6.5386223793029785,1.296775460243225,5.241847038269043,9.549150281252633e-05,3.655951896218115,6.54500150680542,1.2979751825332642,5.247026443481445
169,6.541650772094727,1.2979751825332642,5.243675708770752,0.001,6.541405200958252,1.2983636856079102,5.243041515350342,0.0009045084971874737,6.54023551940918,1.297123908996582,5.243111610412598,0.0006545084971874737,6.53872013092041,1.295853853225708,5.242866516113281,0.00034549150281252633,6.537899017333984,1.2950319051742554,5.2428669929504395,9.549150281252633e-05,3.664638599119377,6.543257236480713,1.2962316274642944,5.247025489807129
170,6.540533065795898,1.2962316274642944,5.2443013191223145,0.001,6.539820194244385,1.296458125114441,5.243361949920654,0.0009045084971874737,6.538463592529297,1.2953108549118042,5.243152618408203,0.0006545084971874737,6.537197113037109,1.29401695728302,5.243180274963379,0.00034549150281252633,6.535904884338379,1.2931406497955322,5.242763996124268,9.549150281252633e-05,2.849845908833305,6.5414228439331055,1.2943965196609497,5.247026443481445
171,6.538007736206055,1.2943965196609497,5.2436113357543945,0.001,6.53765869140625,1.2948181629180908,5.242840766906738,0.0009045084971874737,6.53599739074707,1.2936222553253174,5.242374897003174,0.0006545084971874737,6.534928798675537,1.292356014251709,5.242572784423828,0.00034549150281252633,6.5339884757995605,1.2915239334106445,5.242464542388916,9.549150281252633e-05,2.7014110364652355,6.539726257324219,1.2927000522613525,5.247026443481445
172,6.536832809448242,1.2927000522613525,5.244132995605469,0.001,6.536376476287842,1.2930545806884766,5.243321895599365,0.0009045084971874737,6.5350661277771,1.2919093370437622,5.243156909942627,0.0006545084971874737,6.5332159996032715,1.2906452417373657,5.242570877075195,0.00034549150281252633,6.5324177742004395,1.2898002862930298,5.242617607116699,9.549150281252633e-05,2.9508836745424585,6.537966251373291,1.290939450263977,5.2470269203186035
173,6.534939765930176,1.290939450263977,5.244000434875488,0.001,6.534244060516357,1.291417121887207,5.24282693862915,0.0009045084971874737,6.533133506774902,1.2903194427490234,5.242814064025879,0.0006545084971874737,6.530922889709473,1.288935661315918,5.241987228393555,0.00034549150281252633,6.530138969421387,1.2880713939666748,5.242067813873291,9.549150281252633e-05,3.0815949435428758,6.536221027374268,1.2891923189163208,5.247028827667236
174,6.533344745635986,1.2891923189163208,5.244152545928955,0.001,6.532957077026367,1.2894835472106934,5.243473529815674,0.0009045084971874737,6.531104564666748,1.2883669137954712,5.242737770080566,0.0006545084971874737,6.529476642608643,1.2871633768081665,5.242313385009766,0.00034549150281252633,6.529056549072266,1.2863166332244873,5.242739677429199,9.549150281252633e-05,3.691672820551714,6.534496784210205,1.2874712944030762,5.247025489807129
175,6.531747341156006,1.2874712944030762,5.24427604675293,0.001,6.531045913696289,1.287851095199585,5.243194580078125,0.0009045084971874737,6.529455184936523,1.2868549823760986,5.242599964141846,0.0006545084971874737,6.527527809143066,1.2856186628341675,5.241909027099609,0.00034549150281252633,6.527151107788086,1.2847650051116943,5.242386341094971,9.549150281252633e-05,3.1529259088754094,6.532822608947754,1.2857964038848877,5.247026443481445
176,6.530019760131836,1.2857964038848877,5.244223594665527,0.001,6.528964519500732,1.2860888242721558,5.242875576019287,0.0009045084971874737,6.527275085449219,1.284991979598999,5.242282867431641,0.0006545084971874737,6.526100158691406,1.283835768699646,5.242264270782471,0.00034549150281252633,6.525321960449219,1.2830439805984497,5.242278099060059,9.549150281252633e-05,3.6391061483678566,6.53113317489624,1.2841047048568726,5.247028350830078
177,6.528317928314209,1.2841047048568726,5.244213104248047,0.001,6.527651309967041,1.2844691276550293,5.243182182312012,0.0009045084971874737,6.52636194229126,1.2833625078201294,5.24299955368042,0.0006545084971874737,6.5251874923706055,1.2822115421295166,5.242976188659668,0.00034549150281252633,6.524118900299072,1.2813854217529297,5.242733478546143,9.549150281252633e-05,3.5597041701172234,6.529454708099365,1.2824255228042603,5.2470293045043945
178,6.526395320892334,1.2824255228042603,5.243969917297363,0.001,6.5255584716796875,1.2827985286712646,5.242760181427002,0.0009045084971874737,6.523590087890625,1.2817821502685547,5.24180793762207,0.0006545084971874737,6.522547245025635,1.2805967330932617,5.241950511932373,0.00034549150281252633,6.521546363830566,1.279786467552185,5.241759777069092,9.549150281252633e-05,4.0282392532707965,6.527784824371338,1.2807554006576538,5.2470293045043945
179,6.524927139282227,1.2807554006576538,5.244171619415283,0.001,6.5241899490356445,1.2812256813049316,5.242964267730713,0.0009045084971874737,6.522886276245117,1.2801952362060547,5.2426910400390625,0.0006545084971874737,6.52168607711792,1.2790676355361938,5.242618560791016,0.00034549150281252633,6.520624160766602,1.2782714366912842,5.242352485656738,9.549150281252633e-05,3.538552192743799,6.526230812072754,1.2792026996612549,5.247028350830078
180,6.522991180419922,1.2792026996612549,5.243788242340088,0.001,6.522832870483398,1.279481053352356,5.243351936340332,0.0009045084971874737,6.521153450012207,1.278552770614624,5.242600917816162,0.0006545084971874737,6.519728183746338,1.277422547340393,5.242305755615234,0.00034549150281252633,6.518747806549072,1.2765727043151855,5.242175102233887,9.549150281252633e-05,3.737410902109576,6.524562358856201,1.2775357961654663,5.247026443481445
181,6.52106237411499,1.2775357961654663,5.243526458740234,0.001,6.520787239074707,1.2779936790466309,5.242793560028076,0.0009045084971874737,6.5193023681640625,1.2768841981887817,5.24241828918457,0.0006545084971874737,6.518087387084961,1.275757074356079,5.242330551147461,0.00034549150281252633,6.517101764678955,1.2749584913253784,5.242143154144287,9.549150281252633e-05,2.4290846364788585,6.522948265075684,1.2759207487106323,5.247027397155762
182,6.519814968109131,1.2759207487106323,5.243894100189209,0.001,6.5193071365356445,1.2763512134552002,5.242956161499023,0.0009045084971874737,6.517463207244873,1.2751588821411133,5.24230432510376,0.0006545084971874737,6.5163350105285645,1.2740575075149536,5.2422776222229,0.00034549150281252633,6.515672206878662,1.2732986211776733,5.242373466491699,9.549150281252633e-05,2.5780211203847,6.521309852600098,1.2742820978164673,5.24702787399292
183,6.518361568450928,1.2742820978164673,5.24407958984375,0.001,6.51810359954834,1.2747822999954224,5.243321418762207,0.0009045084971874737,6.516478061676025,1.2736834287643433,5.242794513702393,0.0006545084971874737,6.514946460723877,1.272535800933838,5.242410659790039,0.00034549150281252633,6.513939380645752,1.2717963457107544,5.242143154144287,9.549150281252633e-05,3.0577491718502605,6.519728660583496,1.2727001905441284,5.247028350830078
184,6.5160369873046875,1.2727001905441284,5.2433366775512695,0.001,6.516696453094482,1.2732187509536743,5.243477821350098,0.0009045084971874737,6.514380931854248,1.2723406553268433,5.242040157318115,0.0006545084971874737,6.513497352600098,1.2711012363433838,5.242395877838135,0.00034549150281252633,6.512045860290527,1.2703216075897217,5.241724491119385,9.549150281252633e-05,3.855021651682664,6.518177032470703,1.2711479663848877,5.2470293045043945
185,6.51544189453125,1.2711479663848877,5.244293689727783,0.001,6.514734268188477,1.2716331481933594,5.243101119995117,0.0009045084971874737,6.513558864593506,1.2706204652786255,5.24293851852417,0.0006545084971874737,6.511929512023926,1.269456148147583,5.242473125457764,0.00034549150281252633,6.511205196380615,1.2686704397201538,5.242534637451172,9.549150281252633e-05,3.854262851050548,6.5165863037109375,1.2695600986480713,5.247025966644287
186,6.5134735107421875,1.2695600986480713,5.243913650512695,0.001,6.513538360595703,1.270135521888733,5.24340295791626,0.0009045084971874737,6.511353492736816,1.2690976858139038,5.242255687713623,0.0006545084971874737,6.509924411773682,1.2679845094680786,5.241940021514893,0.00034549150281252633,6.509241580963135,1.2672241926193237,5.2420172691345215,9.549150281252633e-05,2.964089876659866,6.51509428024292,1.2680703401565552,5.247024059295654
187,6.512256622314453,1.2680703401565552,5.2441864013671875,0.001,6.51140022277832,1.268707275390625,5.242692947387695,0.0009045084971874737,6.510476112365723,1.2676798105239868,5.242796421051025,0.0006545084971874737,6.508772850036621,1.266554355621338,5.242218494415283,0.00034549150281252633,6.50789213180542,1.2657793760299683,5.242112636566162,9.549150281252633e-05,3.231443292339832,6.513547897338867,1.266521692276001,5.247026443481445
188,6.510293960571289,1.266521692276001,5.243772029876709,0.001,6.510010242462158,1.2671371698379517,5.242873191833496,0.0009045084971874737,6.509199619293213,1.2661164999008179,5.2430830001831055,0.0006545084971874737,6.507538795471191,1.2650566101074219,5.2424821853637695,0.00034549150281252633,6.506963729858398,1.264309048652649,5.242654800415039,9.549150281252633e-05,4.424287938113902,6.512072563171387,1.2650455236434937,5.2470269203186035
189,6.5091423988342285,1.2650455236434937,5.244096755981445,0.001,6.508765697479248,1.265612244606018,5.2431535720825195,0.0009045084971874737,6.507314205169678,1.264591097831726,5.242722988128662,0.0006545084971874737,6.506023406982422,1.2634130716323853,5.242610454559326,0.00034549150281252633,6.505067348480225,1.2626367807388306,5.242430686950684,9.549150281252633e-05,3.5380293172098467,6.510540962219238,1.2635135650634766,5.247027397155762
190,6.507256031036377,1.2635135650634766,5.2437424659729,0.001,6.507312297821045,1.2640389204025269,5.2432732582092285,0.0009045084971874737,6.5066351890563965,1.2632640600204468,5.24337100982666,0.0006545084971874737,6.505805969238281,1.2621110677719116,5.24369478225708,0.00034549150281252633,6.504373550415039,1.2613863945007324,5.242987155914307,9.549150281252633e-05,2.989680097937444,6.509077548980713,1.262050747871399,5.2470269203186035
191,6.505603313446045,1.262050747871399,5.2435526847839355,0.001,6.505389213562012,1.2626361846923828,5.242753028869629,0.0009045084971874737,6.5043158531188965,1.2617605924606323,5.242555141448975,0.0006545084971874737,6.503132343292236,1.2606979608535767,5.242434501647949,0.00034549150281252633,6.501870632171631,1.2599101066589355,5.241960525512695,9.549150281252633e-05,3.595494466286673,6.507636070251465,1.2606099843978882,5.247025966644287
192,6.504456996917725,1.2606099843978882,5.243846893310547,0.001,6.504269123077393,1.261240005493164,5.2430291175842285,0.0009045084971874737,6.502743721008301,1.2603225708007812,5.2424211502075195,0.0006545084971874737,6.501955986022949,1.2592955827713013,5.2426605224609375,0.00034549150281252633,6.500563621520996,1.258603811264038,5.241960048675537,9.549150281252633e-05,2.8775283311604625,6.506243705749512,1.2592170238494873,5.247026443481445
193,6.503561973571777,1.2592170238494873,5.244345188140869,0.001,6.503026962280273,1.2597835063934326,5.24324369430542,0.0009045084971874737,6.501733303070068,1.2588783502578735,5.242855072021484,0.0006545084971874737,6.500489234924316,1.2578877210617065,5.24260139465332,0.00034549150281252633,6.499401092529297,1.257131814956665,5.242269515991211,9.549150281252633e-05,3.405979735857514,6.504784107208252,1.257758617401123,5.247025489807129
194,6.501808166503906,1.257758617401123,5.244049549102783,0.001,6.501652717590332,1.258368730545044,5.243283748626709,0.0009045084971874737,6.500300884246826,1.2575231790542603,5.2427778244018555,0.0006545084971874737,6.498777389526367,1.2565133571624756,5.2422637939453125,0.00034549150281252633,6.498203754425049,1.2557538747787476,5.242449760437012,9.549150281252633e-05,4.107800470284811,6.503370761871338,1.2563458681106567,5.247025012969971
195,6.500328540802002,1.2563458681106567,5.243982791900635,0.001,6.499789237976074,1.2568789720535278,5.242910385131836,0.0009045084971874737,6.498747825622559,1.2561335563659668,5.242614269256592,0.0006545084971874737,6.497358798980713,1.2550374269485474,5.242321491241455,0.00034549150281252633,6.496196269989014,1.2543407678604126,5.241855621337891,9.549150281252633e-05,4.560840600592743,6.501980304718018,1.254954218864441,5.247025966644287
196,6.498819351196289,1.254954218864441,5.243865013122559,0.001,6.498294353485107,1.2555670738220215,5.242727279663086,0.0009045084971874737,6.497410774230957,1.2547669410705566,5.2426438331604,0.0006545084971874737,6.496038436889648,1.2537078857421875,5.242330551147461,0.00034549150281252633,6.495143413543701,1.2529412508010864,5.242202281951904,9.549150281252633e-05,3.9360568160743394,6.50056791305542,1.2535396814346313,5.247028350830078
